,Edition,Athlete,NOC,Medal
13212,1972,"HARITZ, Günter",FRG,Gold
13213,1972,"HEMPEL, Udo",FRG,Gold
13214,1972,"SCHUHMACHER, Günther",FRG,Gold
13215,1972,"HUSCHKE, Thomas",GDR,Silver
13216,1972,"RICHTER, Heinz",GDR,Silver
13217,1972,"RICHTER, Herbert",GDR,Silver
13218,1972,"UNTERWALDER, Uwe",GDR,Silver
13219,1972,"NECKERMANN, Josef",FRG,Bronze
13220,1972,"LINSENHOFF, Liselott",FRG,Gold
13221,1972,"PETUSHKOVA, Elena",URS,Silver
13222,1972,"KALITA, Ivan",URS,Gold
13223,1972,"KIZIMOV, Ivan",URS,Gold
13224,1972,"NECKERMANN, Josef",FRG,Silver
13225,1972,"HAKANSSON, Ulla",SWE,Bronze
13226,1972,"SWAAB, Ninna",SWE,Bronze
13227,1972,"VON ROSEN, Maud",SWE,Bronze
13228,1972,"PETUSHKOVA, Elena",URS,Gold
13229,1972,"LINSENHOFF, Liselott",FRG,Silver
13230,1972,"SCHLÜTER-SCHMIDT, Karin",FRG,Silver
13231,1972,"JÖNSSON, Jan",SWE,Bronze
13232,1972,"MEADE, Richard John Hanray",GBR,Gold
13233,1972,"ARGENTON, Alessandro",ITA,Silver
13234,1972,"GOESSING, Ludwig (Lutz)",FRG,Bronze
13235,1972,"KARSTEN, Horst",FRG,Bronze
13236,1972,"KLUGMANN, Harry",FRG,Bronze
13237,1972,"SCHULTZ, Karl",FRG,Bronze
13238,1972,"MEADE, Richard John Hanray",GBR,Gold
13239,1972,"PHILLIPS, Mark Anthony Peter",GBR,Gold
13240,1972,"DAVIDSON, Bruce Oram",USA,Silver
13241,1972,"FREEMAN, Kevin John",USA,Silver
13242,1972,"PLUMB, John Michael",USA,Silver
13243,1972,"WOFFORD, James Cunningham",USA,Silver
13244,1972,"GORDON-WATSON, Mary Diana",GBR,Gold
13245,1972,"PARKER, Bridget",GBR,Gold
13246,1972,"SHAPIRO, Neal",USA,Bronze
13247,1972,"MANCINELLI, Graziano",ITA,Gold
13248,1972,"MOORE, Ann Elizabeth",GBR,Silver
13249,1972,"D'INZEO, Piero",ITA,Bronze
13250,1972,"D'INZEO, Raimondo",ITA,Bronze
13251,1972,"MANCINELLI, Graziano",ITA,Bronze
13252,1972,"ORLANDI, Vittorio",ITA,Bronze
13253,1972,"LIGGES, Fritz",FRG,Gold
13254,1972,"STEENKEN, Hartwig",FRG,Gold
13255,1972,"WILTFANG, Gerhard (Gerd)",FRG,Gold
13256,1972,"WINKLER, Hans Günter",FRG,Gold
13257,1972,"CHAPOT, Frank Davis",USA,Silver
13258,1972,"SHAPIRO, Neal",USA,Silver
13259,1972,"STEINKRAUS, William Clark",USA,Silver
13260,1972,"KUSNER, Kathryn Hallowell",USA,Silver
13261,1972,"KULCSAR, Gyözö",HUN,Bronze
13262,1972,"FENYVESI, Csaba",HUN,Gold
13263,1972,"LADEGAILLERIE, Jacques",FRA,Silver
13264,1972,"KRISS, Grigori",URS,Bronze
13265,1972,"MODZALEVSKY, Viktor",URS,Bronze
13266,1972,"PARAMONOV, Sergei",URS,Bronze
13267,1972,"VALETOV, Igor",URS,Bronze
13268,1972,"ZAZHITSKY, Georgi",URS,Bronze
13269,1972,"ERDÖS, Sandor",HUN,Gold
13270,1972,"FENYVESI, Csaba",HUN,Gold
13271,1972,"KULCSAR, Gyözö",HUN,Gold
13272,1972,"OSZTRICS, Istvan",HUN,Gold
13273,1972,"SCHMITT, Pal",HUN,Gold
13274,1972,"EVEQUOZ, Guy",SUI,Silver
13275,1972,"GIGER, Daniel",SUI,Silver
13276,1972,"KAUTER, Christian",SUI,Silver
13277,1972,"LÖTSCHER, Peter",SUI,Silver
13278,1972,"SUCHANECKI, Francois",SUI,Silver
13279,1972,"NOËL, Christian",FRA,Bronze
13280,1972,"WOYDA, Witold",POL,Gold
13281,1972,"KAMUTI, Jenö",HUN,Silver
13282,1972,"GOROKHOVA, Galina",URS,Bronze
13283,1972,"RAGNO-LONZI, Antonella",ITA,Gold
13284,1972,"BOBIS-FERKASINSZKY, Ildiko",HUN,Silver
13285,1972,"BEROLATTI, Gilles",FRA,Bronze
13286,1972,"MAGNAN, Jean-Claude",FRA,Bronze
13287,1972,"NOËL, Christian",FRA,Bronze
13288,1972,"REVENU, Daniel",FRA,Bronze
13289,1972,"TALVARD, Bernard",FRA,Bronze
13290,1972,"DABROWSKI, Marek",POL,Gold
13291,1972,"GODEL, Arkadiusz",POL,Gold
13292,1972,"KACZMAREK, Jerzy",POL,Gold
13293,1972,"KOZIEJOWSKI, Lech",POL,Gold
13294,1972,"WOYDA, Witold",POL,Gold
13295,1972,"DENISOV, Vladimir",URS,Silver
13296,1972,"KOTETSEV, Anatoli",URS,Silver
13297,1972,"PUTYATIN, Viktor",URS,Silver
13298,1972,"ROMANOV, Leonid",URS,Silver
13299,1972,"STANKOVICH, Vasili",URS,Silver
13300,1972,"DERSIDAN-ENE-PASCU, Ana",ROU,Bronze
13301,1972,"GYULAI-DRIMBA-JENEI, Ileana",ROU,Bronze
13302,1972,"IENCIC-STAHL, Ecaterina Clara",ROU,Bronze
13303,1972,"ORBAN-SZABO, Olga",ROU,Bronze
13304,1972,"CHIRKOVA, Svetlana",URS,Gold
13305,1972,"GOROKHOVA, Galina",URS,Gold
13306,1972,"NOVIKOVA-BELOVA, Elena",URS,Gold
13307,1972,"PETRENKO-SAMUSENKO, Tatyana",URS,Gold
13308,1972,"ZABELINA, Aleksandra",URS,Gold
13309,1972,"BOBIS-FERKASINSZKY, Ildiko",HUN,Silver
13310,1972,"GULACSI-SZOLNOKI, Maria",HUN,Silver
13311,1972,"MATUSCAK-RONAY, Ildiko",HUN,Silver
13312,1972,"REJTO-UJLAKI, Ildiko",HUN,Silver
13313,1972,"SCHWARCZENBERGER, Ildiko",HUN,Silver
13314,1972,"NAZLYMOV, Vladimir",URS,Bronze
13315,1972,"SIDYAK, Viktor",URS,Gold
13316,1972,"MAROTH, Peter",HUN,Silver
13317,1972,"BAKONYI, Peter",HUN,Bronze
13318,1972,"GEREVICH, Pal",HUN,Bronze
13319,1972,"KOVACS, Tamas",HUN,Bronze
13320,1972,"MAROTH, Peter",HUN,Bronze
13321,1972,"PEZSA, Tibor",HUN,Bronze
13322,1972,"MAFFEI, Michele",ITA,Gold
13323,1972,"MONTANO, Mario Aldo",ITA,Gold
13324,1972,"MONTANO, Mario Tullio",ITA,Gold
13325,1972,"RIGOLI, Rolando",ITA,Gold
13326,1972,"SALVADORI, Cesare",ITA,Gold
13327,1972,"BASHENOV, Viktor",URS,Silver
13328,1972,"NAZLYMOV, Vladimir",URS,Silver
13329,1972,"RAKITA, Mark",URS,Silver
13330,1972,"SIDYAK, Viktor",URS,Silver
13331,1972,"VINOKUROV, Eduard",URS,Silver
13332,1972,"ANDRIASYAN, Arkadi",URS,Bronze
13333,1972,"BLOKHIN, Oleg",URS,Bronze
13334,1972,"BRANSCH, Bernd",GDR,Bronze
13335,1972,"CROY, Jürgen",GDR,Bronze
13336,1972,"DUCKE, Peter",GDR,Bronze
13337,1972,"DZODZUASHVILI, Revaz",URS,Bronze
13338,1972,"ELISEEV, Yuri",URS,Bronze
13339,1972,"EVRYUZHIKHIN, Gennadi",URS,Bronze
13340,1972,"GANZERA, Frank",GDR,Bronze
13341,1972,"HÄFNER, Reinhard",GDR,Bronze
13342,1972,"IRMSCHER, Harald",GDR,Bronze
13343,1972,"ISTOMIN, Yuri",URS,Bronze
13344,1972,"KAPLICHNY, Vladimir",URS,Bronze
13345,1972,"KHURCILAVA, Murtaz",URS,Bronze
13346,1972,"KOLOTOV, Viktor",URS,Bronze
13347,1972,"KREISCHE, Hans-Jürgen",GDR,Bronze
13348,1972,"KUKSOV, Anatoli",URS,Bronze
13349,1972,"KURBJUWEIT, Lothar",GDR,Bronze
13350,1972,"LOVCHEV, Yevgeni",URS,Bronze
13351,1972,"OLSHANSKY, Sergei",URS,Bronze
13352,1972,"ONISHCHENKO, Vladimir",URS,Bronze
13353,1972,"PILGUI, Vladimir",URS,Bronze
13354,1972,"POMMERENKE, Jürgen",GDR,Bronze
13355,1972,"RUDAKOV, Yevgeni",URS,Bronze
13356,1972,"SABO, Iosef",URS,Bronze
13357,1972,"SCHULENBERG, Ralf",GDR,Bronze
13358,1972,"SEGUIN, Wolfgang",GDR,Bronze
13359,1972,"SEMENOV, Vyacheslav",URS,Bronze
13360,1972,"SPARWASSER, Jürgen",GDR,Bronze
13361,1972,"STREICH, Joachim",GDR,Bronze
13362,1972,"VOGEL, Eberhard",GDR,Bronze
13363,1972,"WATZLICH, Siegmar",GDR,Bronze
13364,1972,"WEISE, Konrad",GDR,Bronze
13365,1972,"YAKUBIK, Andrei",URS,Bronze
13366,1972,"ZANAZANYAN, Oganes",URS,Bronze
13367,1972,"ZAPF, Manfred",GDR,Bronze
13368,1972,"ANCZOK, Zygmunt",POL,Gold
13369,1972,"CMIKIEWICZ, Leslaw",POL,Gold
13370,1972,"DEYNA, Kazimierz",POL,Gold
13371,1972,"GADOCHA, Robert",POL,Gold
13372,1972,"GORGON, Jerzy",POL,Gold
13373,1972,"GUT, Zbigniew",POL,Gold
13374,1972,"KMIECIK, Kazimierz",POL,Gold
13375,1972,"KOSTKA, Hubert",POL,Gold
13376,1972,"KRASKA, Jerzy",POL,Gold
13377,1972,"LATO, Grzegorz",POL,Gold
13378,1972,"LUBANSKI, Wlodzimierz",POL,Gold
13379,1972,"MARX, Joachim",POL,Gold
13380,1972,"MASZCZYK, Zygmunt",POL,Gold
13381,1972,"OSTAFINSKI, Marjan",POL,Gold
13382,1972,"SZOLTYSIK, Zygfryd",POL,Gold
13383,1972,"SZYMANOWSKI, Antoni",POL,Gold
13384,1972,"SZYMCZAK, Ryszard",POL,Gold
13385,1972,"BALINT, Laszlo",HUN,Silver
13386,1972,"BRANIKOVICS, Laszlo",HUN,Silver
13387,1972,"DUNAI, Antal",HUN,Silver
13388,1972,"DUNAI, Ede",HUN,Silver
13389,1972,"GECZI, Istvan",HUN,Silver
13390,1972,"JUHASZ, Peter",HUN,Silver
13391,1972,"KOCSIS, Lajos",HUN,Silver
13392,1972,"KOVACS, Jozsef",HUN,Silver
13393,1972,"KOZMA, Mihaly",HUN,Silver
13394,1972,"KU, Lajos",HUN,Silver
13395,1972,"PANCSICS, Miklos",HUN,Silver
13396,1972,"ROTHERMEL, Adam",HUN,Silver
13397,1972,"SZUCS, Lajos",HUN,Silver
13398,1972,"TOTH, Kalman",HUN,Silver
13399,1972,"VARADI, Bela",HUN,Silver
13400,1972,"VEPI, Peter",HUN,Silver
13401,1972,"VIDACS, Csaba",HUN,Silver
13402,1972,"JANZ, Karin",GDR,Bronze
13403,1972,"KORBUT, Olga",URS,Gold
13404,1972,"LAZAKOVICH, Tamara",URS,Silver
13405,1972,"KASAMATSU, Shigeru",JPN,Bronze
13406,1972,"ANDRIANOV, Nikolay",URS,Gold
13407,1972,"NAKAYAMA, Akinori",JPN,Silver
13408,1972,"LAZAKOVICH, Tamara",URS,Bronze
13409,1972,"KORBUT, Olga",URS,Gold
13410,1972,"TURISCHEVA, Lyudmila",URS,Silver
13411,1972,"KASAMATSU, Shigeru",JPN,Bronze
13412,1972,"TSUKAHARA, Mitsuo",JPN,Gold
13413,1972,"KATO, Sawao",JPN,Silver
13414,1972,"NAKAYAMA, Akinori",JPN,Bronze
13415,1972,"KATO, Sawao",JPN,Gold
13416,1972,"KENMOTSU, Eizo",JPN,Silver
13417,1972,"LAZAKOVICH, Tamara",URS,Bronze
13418,1972,"TURISCHEVA, Lyudmila",URS,Gold
13419,1972,"JANZ, Karin",GDR,Silver
13420,1972,"KENMOTSU, Eizo",JPN,Bronze
13421,1972,"KATO, Sawao",JPN,Gold
13422,1972,"KASAMATSU, Shigeru",JPN,Silver
13423,1972,"KENMOTSU, Eizo",JPN,Bronze
13424,1972,"KLIMENKO, Viktor",URS,Gold
13425,1972,"KATO, Sawao",JPN,Silver
13426,1972,"TSUKAHARA, Mitsuo",JPN,Bronze
13427,1972,"NAKAYAMA, Akinori",JPN,Gold
13428,1972,"VORONIN, Mikhail",URS,Silver
13429,1972,"BREHME, Matthias",GDR,Bronze
13430,1972,"KLOTZ, Wolfgang",GDR,Bronze
13431,1972,"KÖSTE, Klaus",GDR,Bronze
13432,1972,"PAEKE, Jürgen",GDR,Bronze
13433,1972,"RYCHLY, Reinhard",GDR,Bronze
13434,1972,"THÜNE, Wolfgang",GDR,Bronze
13435,1972,"KASAMATSU, Shigeru",JPN,Gold
13436,1972,"KATO, Sawao",JPN,Gold
13437,1972,"KENMOTSU, Eizo",JPN,Gold
13438,1972,"NAKAYAMA, Akinori",JPN,Gold
13439,1972,"OKAMURA, Teruichi",JPN,Gold
13440,1972,"TSUKAHARA, Mitsuo",JPN,Gold
13441,1972,"ANDRIANOV, Nikolay",URS,Silver
13442,1972,"KLIMENKO, Viktor",URS,Silver
13443,1972,"MALEEV, Aleksandr",URS,Silver
13444,1972,"MIKAELIAN, Edvard",URS,Silver
13445,1972,"SHUKIN, Vladimir",URS,Silver
13446,1972,"VORONIN, Mikhail",URS,Silver
13447,1972,"BEKESI, Ilona",HUN,Bronze
13448,1972,"CSASZAR, Monika",HUN,Bronze
13449,1972,"KELEMEN, Marta",HUN,Bronze
13450,1972,"KERY, Aniko",HUN,Bronze
13451,1972,"MEDVECZKY, Krisztina",HUN,Bronze
13452,1972,"NAGY, Zsuzsa",HUN,Bronze
13453,1972,"BURDA, Lyubov",URS,Gold
13454,1972,"KORBUT, Olga",URS,Gold
13455,1972,"KOSHEL, Antonina",URS,Gold
13456,1972,"LAZAKOVICH, Tamara",URS,Gold
13457,1972,"SAADI, Elvira",URS,Gold
13458,1972,"TURISCHEVA, Lyudmila",URS,Gold
13459,1972,"ABEL, Irene",GDR,Silver
13460,1972,"HELLMANN, Angelika",GDR,Silver
13461,1972,"JANZ, Karin",GDR,Silver
13462,1972,"SCHMEISSER, Richarda",GDR,Silver
13463,1972,"SCHMITT, Christine",GDR,Silver
13464,1972,"ZUCHOLD, Erika",GDR,Silver
13465,1972,"JANZ, Karin",GDR,Gold
13466,1972,"KORBUT, Olga",URS,Silver
13467,1972,"ZUCHOLD, Erika",GDR,Silver
13468,1972,"ANDRIANOV, Nikolay",URS,Bronze
13469,1972,"KÖSTE, Klaus",GDR,Gold
13470,1972,"KLIMENKO, Viktor",URS,Silver
13471,1972,"TURISCHEVA, Lyudmila",URS,Bronze
13472,1972,"JANZ, Karin",GDR,Gold
13473,1972,"ZUCHOLD, Erika",GDR,Silver
13474,1972,"BIRTALAN, Stefan",ROU,Bronze
13475,1972,"COSMA, Adrian",ROU,Bronze
13476,1972,"DINCA, Alexandru",ROU,Bronze
13477,1972,"GATU, Cristian",ROU,Bronze
13478,1972,"GRUIA, Gheorghe",ROU,Bronze
13479,1972,"GUNES, Roland",ROU,Bronze
13480,1972,"KICSID, Gabriel",ROU,Bronze
13481,1972,"LICU, Ghita",ROU,Bronze
13482,1972,"MARIN, Daniel",ROU,Bronze
13483,1972,"PENU, Cornel",ROU,Bronze
13484,1972,"SAMUNGI, Valentin",ROU,Bronze
13485,1972,"SOBEL, Simion",ROU,Bronze
13486,1972,"STOCKL, Werner",ROU,Bronze
13487,1972,"TUDOSIE, Constantin",ROU,Bronze
13488,1972,"VOINEA, Radu",ROU,Bronze
13489,1972,"ARSLANAGIC, Abaz",YUG,Gold
13490,1972,"FAJFRIC, Petar",YUG,Gold
13491,1972,"HORVAT, Hrvoje",YUG,Gold
13492,1972,"KARALIC, Milorad",YUG,Gold
13493,1972,"LAVRNIC, Djoko",YUG,Gold
13494,1972,"LAZAREVIC, Milan",YUG,Gold
13495,1972,"MILJAK, Zdravko",YUG,Gold
13496,1972,"MISKOVIC, Slobodan",YUG,Gold
13497,1972,"POKRAJAC, Branislav",YUG,Gold
13498,1972,"POPOVIC, Nebojsa",YUG,Gold
13499,1972,"PRIBANIC, Miroslav",YUG,Gold
13500,1972,"VIDOVIC, Albin",YUG,Gold
13501,1972,"ZIVKOVIC, Zoran",YUG,Gold
13502,1972,"ZORKO, Zdenko",YUG,Gold
13503,1972,"BENES, Ladislav",TCH,Silver
13504,1972,"BRUNA, Frantisek",TCH,Silver
13505,1972,"HABR, Vladimir",TCH,Silver
13506,1972,"JARY, Vladimir",TCH,Silver
13507,1972,"KAVAN, Jiri",TCH,Silver
13508,1972,"KLIMCICK, Arnost",TCH,Silver
13509,1972,"KONENCNY, Jaroslav",TCH,Silver
13510,1972,"KRALIK, Frantisek",TCH,Silver
13511,1972,"KREPINDL, Jindrich",TCH,Silver
13512,1972,"LAFKO, Vincent",TCH,Silver
13513,1972,"LUKOSIK, Andrej",TCH,Silver
13514,1972,"MIKES, Pavel",TCH,Silver
13515,1972,"POSPISIL, Petr",TCH,Silver
13516,1972,"SATRAPA, Ivan",TCH,Silver
13517,1972,"SKARA, Zdenek",TCH,Silver
13518,1972,"SKARVAN, Jaroslav",TCH,Silver
13519,1972,"BILLIMOGAPUTTASWAMY, Govind",IND,Bronze
13520,1972,"CHARLES, Cornelius",IND,Bronze
13521,1972,"FREDERICK, Manuel",IND,Bronze
13522,1972,"KINDO, Michael",IND,Bronze
13523,1972,"KUMAR, Ashok",IND,Bronze
13524,1972,"MOLLERAPOOVAYYA, Ganesh",IND,Bronze
13525,1972,"PERUMAL, Krishnanurthy",IND,Bronze
13526,1972,"SINGH, Ajitpal",IND,Bronze
13527,1972,"SINGH, Harbinder",IND,Bronze
13528,1972,"SINGH, Harcharan",IND,Bronze
13529,1972,"SINGH, Harmik",IND,Bronze
13530,1972,"SINGH, Kulwant",IND,Bronze
13531,1972,"SINGH, Mukhbain",IND,Bronze
13532,1972,"SINGH, Virinder",IND,Bronze
13533,1972,"BAUMGART, Wolfgang",FRG,Gold
13534,1972,"DROSE, Horst",FRG,Gold
13535,1972,"FREISE, Dieter",FRG,Gold
13536,1972,"KAESSMANN, Werner",FRG,Gold
13537,1972,"KELLER, Carsten",FRG,Gold
13538,1972,"KITTSTEIN, Detlef",FRG,Gold
13539,1972,"KLAES, Ulrich",FRG,Gold
13540,1972,"KRAUS, Peter",FRG,Gold
13541,1972,"KRAUSE, Michael",FRG,Gold
13542,1972,"PETER, Michael",FRG,Gold
13543,1972,"ROTT, Wolfgang",FRG,Gold
13544,1972,"SCHMIDT, Fritz",FRG,Gold
13545,1972,"SEIFERT, Rainer",FRG,Gold
13546,1972,"STRODTER, Wolfgang",FRG,Gold
13547,1972,"SUHL, Eckard",FRG,Gold
13548,1972,"THELEN, Eduard",FRG,Gold
13549,1972,"TRUMP, Peter",FRG,Gold
13550,1972,"VOS, Ulrich",FRG,Gold
13551,1972,"ABDUL, Rashid III",PAK,Silver
13552,1972,"AKHTAR, Rasool",PAK,Silver
13553,1972,"AKHTAR, Ul Islam",PAK,Silver
13554,1972,"BUTT, Jahangir Ahmad",PAK,Silver
13555,1972,"FAZAL, Ur Rehman",PAK,Silver
13556,1972,"ISLAH, Ud Din",PAK,Silver
13557,1972,"MALIK, Muhammad Azam",PAK,Silver
13558,1972,"MUHAMMAD, Shahnaz",PAK,Silver
13559,1972,"MUNAWAR, Uz-Zaman",PAK,Silver
13560,1972,"RIAZ, Ahmad",PAK,Silver
13561,1972,"SAEED, Anwar",PAK,Silver
13562,1972,"SHERWANI, Saleem",PAK,Silver
13563,1972,"SYED, Iftikar Ahmed",PAK,Silver
13564,1972,"SYED, Mudassar Ashgar",PAK,Silver
13565,1972,"ZAHID, Muhammad",PAK,Silver
13566,1972,"KIM, Yong Ik",PRK,Bronze
13567,1972,"MOUNIER, Jean-Jacques",FRA,Bronze
13568,1972,"KAWAGUCHI, Takao",JPN,Gold
13569,1972,"NISHIMURA, Motoki",JPN,Bronze
13570,1972,"ONASHVILI, Givi",URS,Bronze
13571,1972,"RUSKA, Willem",NED,Gold
13572,1972,"GLAHN, Klaus",FRG,Silver
13573,1972,"HÖTGER, Dietmar",GDR,Bronze
13574,1972,"NOVIKOV, Anatoli",URS,Bronze
13575,1972,"NOMURA, Toyokazu",JPN,Gold
13576,1972,"ZAJKOWSKI, Antoni",POL,Silver
13577,1972,"COCHE, Jean-Paul",FRA,Bronze
13578,1972,"JACKS, Brian Albert Thomas",GBR,Bronze
13579,1972,"SEKINE, Shinobu",JPN,Gold
13580,1972,"OH, Seung-Lip",KOR,Silver
13581,1972,"BARTH, Paul",FRG,Bronze
13582,1972,"ISHII, Chiaki",BRA,Bronze
13583,1972,"CHOCHOSHVILI, Shota",URS,Gold
13584,1972,"STARBROOK, David Colin",GBR,Silver
13585,1972,"BRONDANI, Jean-Claude",FRA,Bronze
13586,1972,"PARISI, Angelo",GBR,Bronze
13587,1972,"RUSKA, Willem",NED,Gold
13588,1972,"KUZNETSOV, Vitali",URS,Silver
13589,1972,"LEDNEV, Pavel",URS,Bronze
13590,1972,"BALCZO, Andras",HUN,Gold
13591,1972,"ONISHENKO, Boris",URS,Silver
13592,1972,"HURME, Risto",FIN,Bronze
13593,1972,"KETELÄ, Martti Einari",FIN,Bronze
13594,1972,"SALMINEN, Veikko",FIN,Bronze
13595,1972,"LEDNEV, Pavel",URS,Gold
13596,1972,"ONISHENKO, Boris",URS,Gold
13597,1972,"SHMELEV, Vladimir",URS,Gold
13598,1972,"BAKO, Pal",HUN,Silver
13599,1972,"BALCZO, Andras",HUN,Silver
13600,1972,"VILLANYI, Zsigmond",HUN,Silver
13601,1972,"LUYNENBURG, Roelof Johan",NED,Bronze
13602,1972,"STOKVIS, Rudolf (Ruud)",NED,Bronze
13603,1972,"BRIETZKE, Siegfried",GDR,Gold
13604,1972,"MAGER, Wolfgang",GDR,Gold
13605,1972,"BACHMANN, Alfred",SUI,Silver
13606,1972,"FISCHER, Heinrich",SUI,Silver
13607,1972,"BÖHMER, Joachim",GDR,Bronze
13608,1972,"SCHMIED, Hans-Ulrich",GDR,Bronze
13609,1972,"KORSHIKOV, Gennadi",URS,Gold
13610,1972,"TIMOSHININ, Aleksandr",URS,Gold
13611,1972,"HANSEN, Frank",NOR,Silver
13612,1972,"THÖGERSEN, Svein Th.",NOR,Silver
13613,1972,"BORZYM, Hans-Joachim",GDR,Bronze
13614,1972,"DIMKE, Harold",GDR,Bronze
13615,1972,"LANDVOIGT, Bernd",GDR,Bronze
13616,1972,"LANDVOIGT, Jörg",GDR,Bronze
13617,1972,"MEDEROW, Heinrich",GDR,Bronze
13618,1972,"SCHMORDE, Manfred",GDR,Bronze
13619,1972,"SCHNEIDER, Manfred",GDR,Bronze
13620,1972,"SCHREIBER, Hartmut",GDR,Bronze
13621,1972,"SCHWARZ, Dietmar",GDR,Bronze
13622,1972,"COKER, Trevor",NZL,Gold
13623,1972,"DICKIE, Simon Charles",NZL,Gold
13624,1972,"EARL, Athol",NZL,Gold
13625,1972,"HUNTER, John Andrew",NZL,Gold
13626,1972,"HURT, Anthony",NZL,Gold
13627,1972,"JOYCE, Richard John",NZL,Gold
13628,1972,"ROBERTSON, Gary",NZL,Gold
13629,1972,"VELDMAN, Gerard Wybo",NZL,Gold
13630,1972,"WILSON, Lindsay",NZL,Gold
13631,1972,"CLAPP, Eugene Howard Iv",USA,Silver
13632,1972,"HOBBS, Franklin Warren Iv",USA,Silver
13633,1972,"HOBBS, William Barton Rogers",USA,Silver
13634,1972,"HOFFMAN, Paul",USA,Silver
13635,1972,"LIVINGSTON, John Cleve",USA,Silver
13636,1972,"LIVINGSTON, Michael Kent",USA,Silver
13637,1972,"MICKELSON, Timothy Carl",USA,Silver
13638,1972,"RAYMOND, Peter Harlow",USA,Silver
13639,1972,"TERRY, Lawrence Jr.",USA,Silver
13640,1972,"EHRIG, Joachim Werner",FRG,Bronze
13641,1972,"FUNNEKÖTTER, Peter",FRG,Bronze
13642,1972,"HELD, Franz",FRG,Bronze
13643,1972,"PLOTTKE, Wolfgang",FRG,Bronze
13644,1972,"FORBERGER, Frank",GDR,Gold
13645,1972,"GRAHN, Dieter",GDR,Gold
13646,1972,"RÜHLE, Frank",GDR,Gold
13647,1972,"SCHUBERT, Dieter",GDR,Gold
13648,1972,"COLLINGE, Ross Hounsell",NZL,Silver
13649,1972,"MILLS, Noel",NZL,Silver
13650,1972,"STOREY, Dudley Leonard",NZL,Silver
13651,1972,"TONKS, Richard",NZL,Silver
13652,1972,"JANOS, Vladimir",TCH,Bronze
13653,1972,"MARECEK, Otakar",TCH,Bronze
13654,1972,"NEFFE, Karel",TCH,Bronze
13655,1972,"PETRICEK, Vladimir",TCH,Bronze
13656,1972,"PROVAZNIK, Frantisek",TCH,Bronze
13657,1972,"AUER, Gerhard",FRG,Gold
13658,1972,"BENTER, Uwe",FRG,Gold
13659,1972,"BERGER, Peter",FRG,Gold
13660,1972,"BIERL, Alois",FRG,Gold
13661,1972,"FÄRBER, Hans-Johann",FRG,Gold
13662,1972,"GUST, Reinhard",GDR,Silver
13663,1972,"JOBST, Rolf",GDR,Silver
13664,1972,"LUDWIG, Klaus-Dieter",GDR,Silver
13665,1972,"MARTENS, Eckhard",GDR,Silver
13666,1972,"ZANDER, Dietrich",GDR,Silver
13667,1972,"CEAPURA, Petre",ROU,Bronze
13668,1972,"LOVRENSCHI, Ladislau",ROU,Bronze
13669,1972,"TUDOR, Stefan",ROU,Bronze
13670,1972,"GUNKEL, Wolfgang",GDR,Gold
13671,1972,"LUCKE, Jörg",GDR,Gold
13672,1972,"NEUBERT, Klaus-Dieter",GDR,Gold
13673,1972,"PETRICEK, Vladimir",TCH,Silver
13674,1972,"SVOJANOVSKY, Oldrich",TCH,Silver
13675,1972,"SVOJANOVSKY, Pavel",TCH,Silver
13676,1972,"GÜLDENPFENNIG, Wolfgang",GDR,Bronze
13677,1972,"MALISHEV, Yuri",URS,Gold
13678,1972,"DEMIDDI, Alberto",ARG,Silver
13679,1972,"COHAN, Donald Smith",USA,Bronze
13680,1972,"HORTER, Charles John",USA,Bronze
13681,1972,"MARSHALL, John Knox",USA,Bronze
13682,1972,"ANDERSON, Thomas James",AUS,Gold
13683,1972,"CUNEO, John Bruce",AUS,Gold
13684,1972,"SHAW, John Cameron",AUS,Gold
13685,1972,"BOROWSKI, Paul",GDR,Silver
13686,1972,"THUN, Karl-Heinz",GDR,Silver
13687,1972,"WEICHERT, Konrad",GDR,Silver
13688,1972,"COTE, Paul",CAN,Bronze
13689,1972,"EKELS, John",CAN,Bronze
13690,1972,"MILLER, David Sidney",CAN,Bronze
13691,1972,"ALLEN, William Charles",USA,Gold
13692,1972,"BENTSEN, William Bruce",USA,Gold
13693,1972,"MELGES, Harry Clemens",USA,Gold
13694,1972,"KNAPE, Bo",SWE,Silver
13695,1972,"KROOK, Stefan",SWE,Silver
13696,1972,"WENNERSTRÖ, Stig",SWE,Silver
13697,1972,"LIBOR, Ullrich",FRG,Bronze
13698,1972,"NAUMANN, Peter",FRG,Bronze
13699,1972,"DAVIES, Christopher",GBR,Gold
13700,1972,"PATTISSON, Rodney Stuart",GBR,Gold
13701,1972,"PAJOT, Marc",FRA,Silver
13702,1972,"PAJOT, Yves",FRA,Silver
13703,1972,"POTAPOV, Viktor",URS,Bronze
13704,1972,"MAURY, Serge",FRA,Gold
13705,1972,"HADZIPAVLIS, Ilias",GRE,Silver
13706,1972,"DEAN, Peter Sweetser",USA,Bronze
13707,1972,"FOSTER, Glenn Seward II",USA,Bronze
13708,1972,"DYRDYRA, Vitali",URS,Gold
13709,1972,"MANKIN, Valentyn",URS,Gold
13710,1972,"HUNT, David Charles Gower",GBR,Silver
13711,1972,"WARREN, Alan Kemp",GBR,Silver
13712,1972,"KUHWEIDE, Wilhelm",FRG,Bronze
13713,1972,"MEYER, Max Adolf Karsten",FRG,Bronze
